상권_코드,행정동_코드,자치구_코드,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,주중_매출_금액,주말_매출_금액,상권_변화_지표,총_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,읍면동명,계,경쟁업체수,지하철_총승객수,임대료
3110383,11320660,11320,CS100010,커피-음료,160725475.0,117479503.0,43245972.0,LL,185.0,23.0,29.0,50.0,쌍문제1동,20503.0,9.0,43409.12321359598,49.57320453120802
3110383,11320660,11320,CS200001,일반교습학원,92309181.0,92309181.0,0.0,LL,185.0,23.0,29.0,50.0,쌍문제1동,20503.0,10.0,43409.12321359598,49.57320453120802
3110383,11320660,11320,CS200003,예술학원,69201075.0,61207535.0,7993540.0,LL,185.0,23.0,29.0,50.0,쌍문제1동,20503.0,6.0,43409.12321359598,49.57320453120802
3110383,11320660,11320,CS200005,스포츠 강습,3594470.0,3594470.0,0.0,LL,185.0,23.0,29.0,50.0,쌍문제1동,20503.0,2.0,43409.12321359598,49.57320453120802
3110383,11320660,11320,CS200028,미용실,113113589.0,73651545.0,39462044.0,LL,185.0,23.0,29.0,50.0,쌍문제1동,20503.0,5.0,43409.12321359598,49.57320453120802
3110383,11320660,11320,CS300002,편의점,636601163.0,444340267.0,192260896.0,LL,185.0,23.0,29.0,50.0,쌍문제1동,20503.0,4.0,43409.12321359598,49.57320453120802
3110780,11560670,11560,CS100001,한식음식점,29366854.0,24502930.0,4863924.0,HL,381.0,35.0,82.0,126.0,신길제5동,9488.0,13.0,43409.12321359598,42.46666666666667
3110780,11560670,11560,CS200001,일반교습학원,5904790.0,5904790.0,0.0,HL,381.0,35.0,82.0,126.0,신길제5동,9488.0,8.0,43409.12321359598,42.46666666666667
3110780,11560670,11560,CS200028,미용실,13485958.0,4192847.0,9293111.0,HL,381.0,35.0,82.0,126.0,신길제5동,9488.0,13.0,43409.12321359598,42.46666666666667
3110780,11560670,11560,CS200031,세탁소,2000000.0,2000000.0,0.0,HL,381.0,35.0,82.0,126.0,신길제5동,9488.0,1.0,43409.12321359598,42.46666666666667
3110780,11560670,11560,CS200034,여관,10160426.0,5992824.0,4167602.0,HL,381.0,35.0,82.0,126.0,신길제5동,9488.0,10.139166621628926,43409.12321359598,42.46666666666667
3110780,11560670,11560,CS300001,슈퍼마켓,541912941.0,384823146.0,157089795.0,HL,381.0,35.0,82.0,126.0,신길제5동,9488.0,7.0,43409.12321359598,42.46666666666667
3110780,11560670,11560,CS300036,조명용품,2437553020.0,2437553020.0,0.0,HL,381.0,35.0,82.0,126.0,신길제5동,9488.0,10.139166621628926,43409.12321359598,42.46666666666667
3110781,11560700,11560,CS100001,한식음식점,56179910.0,41081955.0,15097955.0,LL,303.0,102.0,72.0,62.0,대림제1동,13179.0,11.0,43409.12321359598,42.46666666666667
3110781,11560700,11560,CS100007,치킨전문점,34747846.0,18898083.0,15849763.0,LL,303.0,102.0,72.0,62.0,대림제1동,13179.0,10.139166621628926,43409.12321359598,42.46666666666667
3110781,11560700,11560,CS100009,호프-간이주점,20142676.0,11932552.0,8210124.0,LL,303.0,102.0,72.0,62.0,대림제1동,13179.0,4.0,43409.12321359598,42.46666666666667
3110781,11560700,11560,CS200025,자동차수리,98237999.0,68602908.0,29635091.0,LL,303.0,102.0,72.0,62.0,대림제1동,13179.0,1.0,43409.12321359598,42.46666666666667
3110781,11560700,11560,CS200028,미용실,36080691.0,23071664.0,13009027.0,LL,303.0,102.0,72.0,62.0,대림제1동,13179.0,6.0,43409.12321359598,42.46666666666667
3110781,11560700,11560,CS200031,세탁소,24247969.0,18597594.0,5650375.0,LL,303.0,102.0,72.0,62.0,대림제1동,13179.0,10.139166621628926,43409.12321359598,42.46666666666667
3110781,11560700,11560,CS200032,가전제품수리,1800127.0,1800127.0,0.0,LL,303.0,102.0,72.0,62.0,대림제1동,13179.0,1.0,43409.12321359598,42.46666666666667
3110781,11560700,11560,CS200033,부동산중개업,470345.0,0.0,470345.0,LL,303.0,102.0,72.0,62.0,대림제1동,13179.0,4.0,43409.12321359598,42.46666666666667
3110781,11560700,11560,CS300001,슈퍼마켓,645782723.0,447471931.0,198310792.0,LL,303.0,102.0,72.0,62.0,대림제1동,13179.0,4.0,43409.12321359598,42.46666666666667
3110781,11560700,11560,CS300007,육류판매,173693149.0,123373405.0,50319744.0,LL,303.0,102.0,72.0,62.0,대림제1동,13179.0,1.0,43409.12321359598,42.46666666666667
3110781,11560700,11560,CS300011,일반의류,7357229.0,3535333.0,3821896.0,LL,303.0,102.0,72.0,62.0,대림제1동,13179.0,4.0,43409.12321359598,42.46666666666667
3110781,11560700,11560,CS300018,의약품,145317032.0,140626221.0,4690811.0,LL,303.0,102.0,72.0,62.0,대림제1동,13179.0,3.0,43409.12321359598,42.46666666666667
3110782,11560535,11560,CS100001,한식음식점,437839543.0,341988461.0,95851082.0,HL,169.0,31.0,42.0,41.0,영등포동,31168.0,5.0,43409.12321359598,42.46666666666667
3110782,11560535,11560,CS100010,커피-음료,264969.0,102088.0,162881.0,HL,169.0,31.0,42.0,41.0,영등포동,31168.0,2.0,43409.12321359598,42.46666666666667
3110782,11560535,11560,CS200001,일반교습학원,60914824.0,60914824.0,0.0,HL,169.0,31.0,42.0,41.0,영등포동,31168.0,1.0,43409.12321359598,42.46666666666667
3110782,11560535,11560,CS200005,스포츠 강습,73283456.0,56480506.0,16802950.0,HL,169.0,31.0,42.0,41.0,영등포동,31168.0,2.0,43409.12321359598,42.46666666666667
3110782,11560535,11560,CS200031,세탁소,2069007.0,1036197.0,1032810.0,HL,169.0,31.0,42.0,41.0,영등포동,31168.0,10.139166621628926,43409.12321359598,42.46666666666667
3110782,11560535,11560,CS200034,여관,18696786.0,14604467.0,4092319.0,HL,169.0,31.0,42.0,41.0,영등포동,31168.0,10.139166621628926,43409.12321359598,42.46666666666667
3110782,11560535,11560,CS300010,반찬가게,1238072581.0,1081519140.0,156553441.0,HL,169.0,31.0,42.0,41.0,영등포동,31168.0,1.0,43409.12321359598,42.46666666666667
3110783,11560535,11560,CS100001,한식음식점,835533100.0,631498743.0,204034357.0,HL,480.0,90.0,121.0,113.0,영등포동,31168.0,7.0,43409.12321359598,42.46666666666667
3110783,11560535,11560,CS100002,중식음식점,123717111.0,104930213.0,18786898.0,HL,480.0,90.0,121.0,113.0,영등포동,31168.0,2.0,43409.12321359598,42.46666666666667
3110783,11560535,11560,CS100009,호프-간이주점,250806032.0,167308134.0,83497898.0,HL,480.0,90.0,121.0,113.0,영등포동,31168.0,1.0,43409.12321359598,42.46666666666667
3110783,11560535,11560,CS100010,커피-음료,7382191.0,7382191.0,0.0,HL,480.0,90.0,121.0,113.0,영등포동,31168.0,11.0,43409.12321359598,42.46666666666667
3110783,11560535,11560,CS200024,스포츠클럽,51247929.0,42813752.0,8434177.0,HL,480.0,90.0,121.0,113.0,영등포동,31168.0,4.0,43409.12321359598,42.46666666666667
3110783,11560535,11560,CS200028,미용실,49668149.0,38745542.0,10922607.0,HL,480.0,90.0,121.0,113.0,영등포동,31168.0,9.0,43409.12321359598,42.46666666666667
3110783,11560535,11560,CS300001,슈퍼마켓,5416648.0,5416648.0,0.0,HL,480.0,90.0,121.0,113.0,영등포동,31168.0,1.0,43409.12321359598,42.46666666666667
3110783,11560535,11560,CS300002,편의점,170059398.0,130917137.0,39142261.0,HL,480.0,90.0,121.0,113.0,영등포동,31168.0,4.0,43409.12321359598,42.46666666666667
3110783,11560535,11560,CS300003,컴퓨터및주변장치판매,24765655.0,24523741.0,241914.0,HL,480.0,90.0,121.0,113.0,영등포동,31168.0,10.139166621628926,43409.12321359598,42.46666666666667
3110783,11560535,11560,CS300010,반찬가게,171254505.0,154232220.0,17022285.0,HL,480.0,90.0,121.0,113.0,영등포동,31168.0,1.0,43409.12321359598,42.46666666666667
3110783,11560535,11560,CS300019,의료기기,8241918.0,7148204.0,1093714.0,HL,480.0,90.0,121.0,113.0,영등포동,31168.0,10.139166621628926,43409.12321359598,42.46666666666667
3110386,11320710,11320,CS100001,한식음식점,282226161.0,153033586.0,129192575.0,HL,159.0,27.0,36.0,38.0,방학제3동,25258.0,12.0,43409.12321359598,49.57320453120802
3110386,11320710,11320,CS300001,슈퍼마켓,289460968.0,186568964.0,102892004.0,HL,159.0,27.0,36.0,38.0,방학제3동,25258.0,10.139166621628926,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS100001,한식음식점,181592671.0,126246828.0,55345843.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,1.0,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS100005,제과점,178850470.0,113570018.0,65280452.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,2.0,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS100007,치킨전문점,2089848.0,1541794.0,548054.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,1.0,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS100008,분식전문점,13853901.0,10970915.0,2882986.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,2.0,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS100010,커피-음료,17581400.0,15777733.0,1803667.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,1.0,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS200001,일반교습학원,115756741.0,99410595.0,16346146.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,6.0,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS200003,예술학원,183765784.0,183765784.0,0.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,3.0,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS200005,스포츠 강습,3687315.0,3687315.0,0.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,2.0,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS200016,당구장,80273780.0,55340116.0,24933664.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,10.139166621628926,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS200028,미용실,77807196.0,50814860.0,26992336.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,3.0,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS200029,네일숍,5334703.0,4318569.0,1016134.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,10.139166621628926,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS200031,세탁소,26009479.0,18820725.0,7188754.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,10.139166621628926,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS300001,슈퍼마켓,907349500.0,674569781.0,232779719.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,7.0,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS300002,편의점,745970110.0,531466349.0,214503761.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,4.0,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS300007,육류판매,25464950.0,18778708.0,6686242.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,10.139166621628926,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS300010,반찬가게,6643189.0,5538084.0,1105105.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,1.0,43409.12321359598,49.57320453120802
3110387,11320660,11320,CS300022,화장품,22145490.0,17087078.0,5058412.0,HL,258.0,28.0,40.0,74.0,쌍문제1동,20503.0,10.139166621628926,43409.12321359598,49.57320453120802
3110388,11320680,11320,CS100001,한식음식점,368426196.0,286809145.0,81617051.0,LH,108.0,23.0,26.0,27.0,쌍문제3동,15926.0,10.0,43409.12321359598,49.57320453120802
3110388,11320680,11320,CS100009,호프-간이주점,49620912.0,34565969.0,15054943.0,LH,108.0,23.0,26.0,27.0,쌍문제3동,15926.0,2.0,43409.12321359598,49.57320453120802
3110388,11320680,11320,CS100010,커피-음료,43239279.0,28771926.0,14467353.0,LH,108.0,23.0,26.0,27.0,쌍문제3동,15926.0,6.0,43409.12321359598,49.57320453120802
3110388,11320680,11320,CS200001,일반교습학원,775347326.0,752483466.0,22863860.0,LH,108.0,23.0,26.0,27.0,쌍문제3동,15926.0,11.0,43409.12321359598,49.57320453120802
3110388,11320680,11320,CS200003,예술학원,94354858.0,94354858.0,0.0,LH,108.0,23.0,26.0,27.0,쌍문제3동,15926.0,6.0,43409.12321359598,49.57320453120802
3110388,11320680,11320,CS200028,미용실,29060852.0,16597613.0,12463239.0,LH,108.0,23.0,26.0,27.0,쌍문제3동,15926.0,11.0,43409.12321359598,49.57320453120802
3110389,11320680,11320,CS100001,한식음식점,419057831.0,243916508.0,175141323.0,HH,233.0,50.0,53.0,54.0,쌍문제3동,15926.0,10.139166621628926,43409.12321359598,49.57320453120802
3110389,11320680,11320,CS200003,예술학원,7108280.0,5579618.0,1528662.0,HH,233.0,50.0,53.0,54.0,쌍문제3동,15926.0,10.139166621628926,43409.12321359598,49.57320453120802
3110389,11320680,11320,CS200025,자동차수리,528649927.0,457478682.0,71171245.0,HH,233.0,50.0,53.0,54.0,쌍문제3동,15926.0,2.0,43409.12321359598,49.57320453120802
3110389,11320680,11320,CS300018,의약품,720804123.0,705808566.0,14995557.0,HH,233.0,50.0,53.0,54.0,쌍문제3동,15926.0,10.139166621628926,43409.12321359598,49.57320453120802
3110389,11320680,11320,CS300019,의료기기,116868478.0,94540219.0,22328259.0,HH,233.0,50.0,53.0,54.0,쌍문제3동,15926.0,10.139166621628926,43409.12321359598,49.57320453120802
3110389,11320680,11320,CS300035,인테리어,1858670398.0,1665505152.0,193165246.0,HH,233.0,50.0,53.0,54.0,쌍문제3동,15926.0,1.0,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS100001,한식음식점,946547117.0,635243865.0,311303252.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS100008,분식전문점,5622060.0,3892907.0,1729153.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS100009,호프-간이주점,115562603.0,72347141.0,43215462.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,1.0,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS100010,커피-음료,18801727.0,12694101.0,6107626.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS200003,예술학원,14024488.0,14024488.0,0.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS200025,자동차수리,99455355.0,76142848.0,23312507.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,1.0,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS200028,미용실,101532694.0,70874651.0,30658043.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,3.0,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS200037,노래방,22171236.0,14869286.0,7301950.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS300001,슈퍼마켓,258448611.0,182147657.0,76300954.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS300002,편의점,311296233.0,215203666.0,96092567.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,1.0,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS300006,미곡판매,18912902.0,14243977.0,4668925.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS300007,육류판매,72700869.0,31802307.0,40898562.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS300009,청과상,144000000.0,84105766.0,59894234.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS300010,반찬가게,752000000.0,752000000.0,0.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS300011,일반의류,164069000.0,134858948.0,29210052.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS300014,신발,19720705.0,15562880.0,4157825.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS300018,의약품,3915455015.0,3813925914.0,101529101.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,1.0,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS300033,철물점,25686102.0,17737635.0,7948467.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS300035,인테리어,24455630.0,1810542.0,22645088.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,1.0,43409.12321359598,49.57320453120802
3110394,11320700,11320,CS300036,조명용품,86618050.0,79347809.0,7270241.0,LL,262.0,21.0,52.0,66.0,방학제2동,17498.0,10.139166621628926,43409.12321359598,49.57320453120802
3110395,11320690,11320,CS100001,한식음식점,351709740.0,241429441.0,110280299.0,HH,301.0,29.0,66.0,75.0,방학제1동,27706.0,24.0,43409.12321359598,49.57320453120802
3110395,11320690,11320,CS100009,호프-간이주점,213286195.0,123546874.0,89739321.0,HH,301.0,29.0,66.0,75.0,방학제1동,27706.0,3.0,43409.12321359598,49.57320453120802
3110395,11320690,11320,CS100010,커피-음료,10015610.0,4883160.0,5132450.0,HH,301.0,29.0,66.0,75.0,방학제1동,27706.0,7.0,43409.12321359598,49.57320453120802
3110395,11320690,11320,CS200007,치과의원,210108819.0,210108819.0,0.0,HH,301.0,29.0,66.0,75.0,방학제1동,27706.0,2.0,43409.12321359598,49.57320453120802
3110395,11320690,11320,CS200008,한의원,108268991.0,99466431.0,8802560.0,HH,301.0,29.0,66.0,75.0,방학제1동,27706.0,10.139166621628926,43409.12321359598,49.57320453120802
3110395,11320690,11320,CS200025,자동차수리,34526154.0,21941955.0,12584199.0,HH,301.0,29.0,66.0,75.0,방학제1동,27706.0,2.0,43409.12321359598,49.57320453120802
3110395,11320690,11320,CS200028,미용실,40913097.0,25859371.0,15053726.0,HH,301.0,29.0,66.0,75.0,방학제1동,27706.0,21.0,43409.12321359598,49.57320453120802
3110395,11320690,11320,CS200030,피부관리실,46783018.0,32667452.0,14115566.0,HH,301.0,29.0,66.0,75.0,방학제1동,27706.0,2.0,43409.12321359598,49.57320453120802
3110395,11320690,11320,CS200034,여관,24324271.0,14604878.0,9719393.0,HH,301.0,29.0,66.0,75.0,방학제1동,27706.0,10.139166621628926,43409.12321359598,49.57320453120802
3110395,11320690,11320,CS200037,노래방,62142476.0,31826276.0,30316200.0,HH,301.0,29.0,66.0,75.0,방학제1동,27706.0,4.0,43409.12321359598,49.57320453120802
3110430,11350624,11350,CS100001,한식음식점,407317491.0,236405039.0,170912452.0,HL,332.0,32.0,68.0,77.0,중계4동,18527.0,61.0,25060.0,24.8
3110430,11350624,11350,CS200001,일반교습학원,554188131.0,455672638.0,98515493.0,HL,332.0,32.0,68.0,77.0,중계4동,18527.0,13.0,25060.0,24.8
3110430,11350624,11350,CS200003,예술학원,161808894.0,146507817.0,15301077.0,HL,332.0,32.0,68.0,77.0,중계4동,18527.0,10.0,25060.0,24.8
3110430,11350624,11350,CS200005,스포츠 강습,194849531.0,156036516.0,38813015.0,HL,332.0,32.0,68.0,77.0,중계4동,18527.0,13.0,25060.0,24.8
3110430,11350624,11350,CS200006,일반의원,3910160839.0,3187618136.0,722542703.0,HL,332.0,32.0,68.0,77.0,중계4동,18527.0,4.0,25060.0,24.8
3110430,11350624,11350,CS200016,당구장,43690299.0,24655171.0,19035128.0,HL,332.0,32.0,68.0,77.0,중계4동,18527.0,6.0,25060.0,24.8
3110430,11350624,11350,CS200017,골프연습장,281196.0,140598.0,140598.0,HL,332.0,32.0,68.0,77.0,중계4동,18527.0,5.0,25060.0,24.8
3110430,11350624,11350,CS300001,슈퍼마켓,9054589195.0,6696673954.0,2357915241.0,HL,332.0,32.0,68.0,77.0,중계4동,18527.0,14.0,25060.0,24.8
3110431,11350624,11350,CS100001,한식음식점,7769627852.0,4909789336.0,2859838516.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,19.0,43409.12321359598,24.8
3110431,11350624,11350,CS100002,중식음식점,307179309.0,181479959.0,125699350.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,1.0,43409.12321359598,24.8
3110431,11350624,11350,CS100003,일식음식점,202380986.0,127851717.0,74529269.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,2.0,43409.12321359598,24.8
3110431,11350624,11350,CS100004,양식음식점,59173803.0,44608045.0,14565758.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,2.0,43409.12321359598,24.8
3110431,11350624,11350,CS100005,제과점,668094720.0,471601170.0,196493550.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,3.0,43409.12321359598,24.8
3110431,11350624,11350,CS100006,패스트푸드점,211477456.0,141227797.0,70249659.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,10.139166621628926,43409.12321359598,24.8
3110431,11350624,11350,CS100007,치킨전문점,483064925.0,294649857.0,188415068.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,4.0,43409.12321359598,24.8
3110431,11350624,11350,CS100008,분식전문점,310401251.0,233267016.0,77134235.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,4.0,43409.12321359598,24.8
3110431,11350624,11350,CS100009,호프-간이주점,1236158588.0,767901990.0,468256598.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,5.0,43409.12321359598,24.8
3110431,11350624,11350,CS100010,커피-음료,318151702.0,196633535.0,121518167.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,2.0,43409.12321359598,24.8
3110431,11350624,11350,CS200005,스포츠 강습,370466006.0,347392770.0,23073236.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,1.0,43409.12321359598,24.8
3110431,11350624,11350,CS200006,일반의원,1038340485.0,872615789.0,165724696.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,10.139166621628926,43409.12321359598,24.8
3110431,11350624,11350,CS200007,치과의원,1916827501.0,1693595582.0,223231919.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,10.139166621628926,43409.12321359598,24.8
3110431,11350624,11350,CS200016,당구장,110681052.0,56589121.0,54091931.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,1.0,43409.12321359598,24.8
3110431,11350624,11350,CS200017,골프연습장,39911542.0,22655485.0,17256057.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,10.139166621628926,43409.12321359598,24.8
3110431,11350624,11350,CS200019,PC방,283161842.0,177752096.0,105409746.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,10.139166621628926,43409.12321359598,24.8
3110431,11350624,11350,CS200024,스포츠클럽,5854701.0,3798077.0,2056624.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,10.139166621628926,43409.12321359598,24.8
3110431,11350624,11350,CS200028,미용실,166908175.0,101810928.0,65097247.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,19.0,43409.12321359598,24.8
3110431,11350624,11350,CS200029,네일숍,8029519.0,7862246.0,167273.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,4.0,43409.12321359598,24.8
3110431,11350624,11350,CS200030,피부관리실,8320399.0,8320399.0,0.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,10.139166621628926,43409.12321359598,24.8
3110431,11350624,11350,CS200037,노래방,380832859.0,237122367.0,143710492.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,5.0,43409.12321359598,24.8
3110431,11350624,11350,CS300001,슈퍼마켓,10688071.0,6512643.0,4175428.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,8.0,43409.12321359598,24.8
3110431,11350624,11350,CS300002,편의점,472844087.0,317899048.0,154945039.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,5.0,43409.12321359598,24.8
3110431,11350624,11350,CS300010,반찬가게,141000000.0,106479069.0,34520931.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,10.139166621628926,43409.12321359598,24.8
3110431,11350624,11350,CS300011,일반의류,396231896.0,341283016.0,54948880.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,3.0,43409.12321359598,24.8
3110431,11350624,11350,CS300016,안경,74504589.0,53092260.0,21412329.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,10.139166621628926,43409.12321359598,24.8
3110431,11350624,11350,CS300018,의약품,784150599.0,584758171.0,199392428.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,1.0,43409.12321359598,24.8
3110431,11350624,11350,CS300022,화장품,114950573.0,100478905.0,14471668.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,10.139166621628926,43409.12321359598,24.8
3110431,11350624,11350,CS300027,섬유제품,22233775.0,22233775.0,0.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,10.139166621628926,43409.12321359598,24.8
3110431,11350624,11350,CS300028,화초,171516875.0,129312794.0,42204081.0,LL,612.0,59.0,126.0,145.0,중계4동,18527.0,10.139166621628926,43409.12321359598,24.8
3110480,11380520,11380,CS100001,한식음식점,222485354.0,165217865.0,57267489.0,HH,158.0,21.0,39.0,43.0,불광제1동,33731.0,62.0,43409.12321359598,42.0
3110480,11380520,11380,CS100008,분식전문점,42773030.0,37178792.0,5594238.0,HH,158.0,21.0,39.0,43.0,불광제1동,33731.0,21.0,43409.12321359598,42.0
3110480,11380520,11380,CS200028,미용실,81145502.0,51868291.0,29277211.0,HH,158.0,21.0,39.0,43.0,불광제1동,33731.0,31.0,43409.12321359598,42.0
3110480,11380520,11380,CS300002,편의점,73403743.0,51747498.0,21656245.0,HH,158.0,21.0,39.0,43.0,불광제1동,33731.0,8.0,43409.12321359598,42.0
3110480,11380520,11380,CS300011,일반의류,131599231.0,111471408.0,20127823.0,HH,158.0,21.0,39.0,43.0,불광제1동,33731.0,36.0,43409.12321359598,42.0
3110480,11380520,11380,CS300031,가구,201401665.0,201401665.0,0.0,HH,158.0,21.0,39.0,43.0,불광제1동,33731.0,10.139166621628926,43409.12321359598,42.0
3110481,11380570,11380,CS100001,한식음식점,1620833782.0,748871881.0,871961901.0,HL,548.0,68.0,116.0,146.0,대조동,26901.0,22.0,43409.12321359598,42.0
3110481,11380570,11380,CS100005,제과점,100222449.0,72204013.0,28018436.0,HL,548.0,68.0,116.0,146.0,대조동,26901.0,4.0,43409.12321359598,42.0
3110481,11380570,11380,CS100008,분식전문점,15599150.0,10257310.0,5341840.0,HL,548.0,68.0,116.0,146.0,대조동,26901.0,4.0,43409.12321359598,42.0
3110481,11380570,11380,CS100009,호프-간이주점,88732741.0,63975616.0,24757125.0,HL,548.0,68.0,116.0,146.0,대조동,26901.0,2.0,43409.12321359598,42.0
3110481,11380570,11380,CS100010,커피-음료,99887754.0,72676087.0,27211667.0,HL,548.0,68.0,116.0,146.0,대조동,26901.0,10.0,43409.12321359598,42.0
3110481,11380570,11380,CS200006,일반의원,36033111.0,29658820.0,6374291.0,HL,548.0,68.0,116.0,146.0,대조동,26901.0,1.0,43409.12321359598,42.0
3110481,11380570,11380,CS200016,당구장,8529626.0,4132852.0,4396774.0,HL,548.0,68.0,116.0,146.0,대조동,26901.0,1.0,43409.12321359598,42.0
